mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
7311,Suzumiya Haruhi no Shoushitsu,The Disappearance of Haruhi Suzumiya,涼宮ハルヒの消失,8.59,325617,110.0,375,641560,14064,1.0,2 hr 41 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Award Winning, Mystery, Sci-Fi, Supernatural",School,,Kyoto Animation,"Kadokawa Shoten, Animation Do","Funimation, Bandai Entertainment","On a cold December day, Kyon arrives at school prepared for another outing with his fellow SOS Brigade members. However, much to his surprise, he discovers that almost everything has changed completely: Haruhi Suzumiya and Itsuki Koizumi are nowhere to be found; Mikuru Asahina does not recognize him at all; Yuki Nagato is a regular human; and Ryouko Asakura has mysteriously returned. Although he is no stranger to the supernatural, Kyon is disturbed by this odd turn of events and decides to inves",Suzumiya Haruhi no Shoushitsu won the Theatrical Film Award at the Animation Kobe Awards in 2010. The film earned an estimated 200 million yen in its first week of release in Japan; it also placed in 
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,8.59,506235,109.0,274,800114,11052,1.0,1 hr 30 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Drama, Romance, Supernatural",School,,CloverWorks,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",Aniplex of America,"Six months ago, Sakuta Azusagawa had a chance encounter with a bunny girl in a library. Ever since then, he's been blissfully happy with his girlfriend: Mai Sakurajima, that same bunny girl. However, the reappearance of his mysterious first crush, the now-adult Shouko Makinohara, adds a new complication to his relationship with Mai. To make matters worse, he then encounters a middle school Shouko in the hospital, suffering from a grave illness. Mysteriously, his old scars begin throbbing wheneve",Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai adapts volumes 6 and 7 of Hajime Kamoshida's Seishun Buta Series light novels.
52701,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,8.59,276804,111.0,455,543112,11474,24.0,25 min per ep,2024.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Adventure, Comedy, Fantasy, Gourmet",,Seinen,Trigger,"Ultra Super Pictures, Good Smile Company, Tencent Japan, Kadokawa",,"Adventuring knight Laios Touden leads a small party through a seemingly endless dungeon, a subterranean maze full of dangerous monsters and precarious traps. Through the use of advanced magic, an explorer can sometimes be resurrected, allowing them to learn from past mistakes and give traversing the dungeon another go. However, when a powerful dragon eats Falin, Laios' spellcasting sister, she sends her brother and his companions back to the beginning to save them from permanent ends.

Though st","Dungeon Meshi was released on Blu-ray and DVD in four volumes from April 24, 2024, to July 24, 2024."
3786,Shin Evangelion Movie:||,Evangelion: 3.0+1.0 Thrice Upon a Time,シン・エヴァンゲリオン劇場版𝄇,8.58,186437,112.0,628,414809,8153,1.0,2 hr 35 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Award Winning, Drama, Sci-Fi, Suspense","Mecha, Psychological",,Khara,,GKIDS,"Following NERV's failed attempt to retrieve the Spears of Longinus and carry out the Human Instrumentality Project, the destruction caused by the Fourth Impact has been largely averted. In a state of disarray, Shinji Ikari, Asuka Langley Shikinami, and Rei Ayanami travel to Village 3—a survivor settlement free from Earth's ruination. There, Shinji slowly comes to terms with his past, developing an entirely different life from his days as an Evangelion pilot.

Meanwhile, NERV makes preparations t","Shin Evangelion Movie:|| has earned a franchise record of 10.22 billion yen (92.7 million USD) and debuted at No. 1 at the Japanese box office. Additionally, it won the Animation of the Year award in "
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,ジョジョの奇妙な冒険 黄金の風,8.58,760331,113.0,148,1135068,34347,39.0,23 min per ep,2018.0,fall,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Adventure","Organized Crime, Super Power",Shounen,David Production,"Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",VIZ Media,"In the coastal city of Naples, corruption is teeming—the police blatantly conspire with outlaws, drugs run rampant around the youth, and the mafia governs the streets with an iron fist. However, various fateful encounters will soon occur.

Enter Giorno Giovanna, a 15-year-old boy with an eccentric connection to the Joestar family, who makes a living out of part-time jobs and pickpocketing. Furthermore, he is gifted with the unexplained Stand ability to give and create life—growing plants from th",JoJo no Kimyou na Bouken: Ougon no Kaze is a full adaptation of the fifth part of the JoJo no Kimyou na Bouken manga series.
28957,Mushishi Zoku Shou: Suzu no Shizuku,Mushi-Shi: The Next Chapter - Drops of Bells,蟲師 続章: 鈴の雫,8.58,55290,114.0,1837,139012,235,1.0,47 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei",Seinen,Artland,"Aniplex, Kodansha, Delfi Sound",,"On a warm summer day, a boy heard the sound of bells ringing, as if in celebration, in the mountain near his home. Several years later in that same mountain, the mushishi Ginko encounters a strange girl with weeds growing out of her body. Soon after, Ginko coincidentally runs into the now grown-up boy Yoshiro on his way off the mountain. With Yoshiro's help, Ginko soon begins to uncover who this mysterious girl is and what happened to her.

An adaptation of the last arc in the manga, Mushishi Zo",
55823,Natsume Yuujinchou Shichi,Natsume's Book of Friends Season 7,夏目友人帳 漆,8.58,16834,115.0,3303,55260,511,12.0,23 min per ep,2024.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,Shuka,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Ai Addiction",,"As a young child, Takashi Natsume believed his ability to see youkai to be nothing but a curse. Now a high school student, Natsume has managed to heal from his old wounds and form unbreakable bonds with humans and youkai alike. Natsume's newfound friendships—including the one with his spirit bodyguard Madara, nicknamed ""Nyanko-sensei""—are often interlaced with his duty to return the names of the spirits written inside the Book of Friends, his late grandmother Reiko's keepsake. While more remarka",
59636,Uma Musume: Cinderella Gray,Umamusume: Cinderella Gray,ウマ娘 シンデレラグレイ,8.57,35700,118.0,2769,75838,1013,13.0,23 min per ep,2025.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Sports","Anthropomorphic, Racing",Seinen,CygamesPictures,"TBS, Universal Music Japan, Cygames, Bit grooove promotion, Happinet Media Marketing",,"Tokyo is the home of national-level horse girls and the next generation of running prodigies. Jou Kitahara, a rookie trainer with big dreams and modest expectations, does not expect to find talent in the quiet town of Kasamatsu—until he meets an ash-gray-haired girl with a wild, unconventional stride.

As a child with bad knees, Oguri Cap spent much of her early life in pain, struggling to stand. But through relentless perseverance, she overcame her limits and found liberation in the very thing ","Uma Musume: Cinderella Gray was released on Blu-ray in four volumes from September 17, 2025, to December 17, 2025."
16498,Shingeki no Kyojin,Attack on Titan,進撃の巨人,8.57,3006934,117.0,1,4270322,185174,25.0,24 min per ep,2013.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Award Winning, Drama, Suspense","Gore, Military, Survival",Shounen,Wit Studio,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises",Funimation,"Centuries ago, mankind was slaughtered to near extinction by monstrous humanoid creatures called Titans, forcing humans to hide in fear behind enormous concentric walls. What makes these giants truly terrifying is that their taste for human flesh is not born out of hunger but what appears to be out of pleasure. To ensure their survival, the remnants of humanity began living within defensive barriers, resulting in one hundred years without a single titan encounter. However, that fragile calm is s",Shingeki no Kyojin adapts content from the first eight volumes of Hajime Isayama's award-winning manga of the same name. The anime won the Animation of the Year in the Television category at the Tokyo
877,Nana,Nana,NANA [ナナ],8.57,293911,116.0,296,759599,34456,47.0,22 min per ep,2006.0,spring,TV,Finished Airing,R+ - Mild Nudity,Manga,"Drama, Romance","Adult Cast, Love Polygon, Music",Shoujo,Madhouse,"VAP, Nippon Television Network, Shueisha","VIZ Media, Sentai Filmworks","Departing from their respective hometowns, two young women with identical names are brought together in their pursuit of new beginnings. With their hearts set on going to Tokyo, Nana Komatsu dreams about blissful love, while Nana Osaki aims for a successful music career.

The former has a cheerful and friendly nature, but her naivety has steered her romantic life astray until she meets her dependable boyfriend—Shouji Endo. Without letting herself be dismayed by Shouji's decision to study in Toky","After the release of the first episode on April 5, 2006, Nana's highest TV rating was 6.3% in the Kanto region, making it the first late-night anime to reach the top 10 of the weekly audience ranking."
10379,Natsume Yuujinchou San,Natsume's Book of Friends Season 3,夏目友人帳 参,8.56,125636,123.0,1017,269621,1495,13.0,24 min per ep,2011.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,Brain's Base,"Aniplex, Sakura Create",NIS America,"Natsume Yuujinchou San follows Takashi Natsume, a boy who is able to see youkai. Natsume and his bodyguard Madara, nicknamed Nyanko-sensei, continue on their quest to release youkai from their contracts in the ""Book of Friends.""

Natsume comes to terms with his ability to see youkai and stops thinking of it as a curse. As he spends more time with his human and youkai friends, he realizes how much he values them both and decides he doesn't have to choose between the spirit and human worlds to be ",
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,"新世紀エヴァンゲリオン劇場版 Air / まごころを, 君に",8.56,679774,119.0,178,1017948,31657,1.0,1 hr 26 min,,,Movie,Finished Airing,R+ - Mild Nudity,Original,"Avant Garde, Drama, Sci-Fi, Suspense","Mecha, Psychological",,"Gainax, Production I.G","TV Tokyo, Toei Animation, Starchild Records, Kadokawa Shoten, Movic, Sega, TV Tokyo Music, King Records, Audio Tanaka","GKIDS, Manga Entertainment","Shinji Ikari is left emotionally comatose after the death of a dear friend. With his son mentally unable to pilot the humanoid robot Evangelion Unit-01, Gendou Ikari's NERV races against the shadow organization SEELE to see who can enact their ultimate plan first. SEELE desires to create a godlike being by fusing their own souls into an Evangelion unit, while Gendou wishes to revert all of humanity into one primordial being so that he can be reunited with Yui, his deceased wife.

SEELE unleashes","Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni is an alternate version of the series ending, which either supplements or replaces episodes 25 and 26, depending on how they are viewed. The movie "
40776,Haikyuu!! To the Top Part 2,Haikyu!! To the Top 2nd-cour,ハイキュー TO THE TOP 第2クール,8.56,541410,121.0,217,907606,6446,12.0,23 min per ep,2020.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Sports,"School, Team Sports",Shounen,Production I.G,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,"Once called a fallen powerhouse and known as ""Flightless Crows,"" Karasuno High School has finally taken flight at nationals. With a comprehensive performance against Tsubakihara Academy in their first match, the team is now facing its toughest opponent yet: the runners-up of the last Spring Tournament, Inarizaki High School. Furthermore, dealing with the formidable twin Miya brothers only makes things more difficult for Karasuno.

As soon as the match begins, Karasuno is overwhelmed by all the n",
31757,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Hot-Blooded,傷物語〈Ⅱ熱血篇〉,8.56,291407,121.0,527,480519,2457,1.0,1 hr 8 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Mystery, Supernatural",Vampire,,Shaft,"Aniplex, Kodansha",Aniplex of America,"No longer truly human, Koyomi Araragi decides to retrieve Kiss-shot Acerola-orion Heart-under-blade's severed body parts that were stolen by three powerful vampire hunters. Awaiting him are Dramaturgie, a vampire hunter who is a vampire himself; Episode, a half-vampire with the ability to transform into mist; and Guillotinecutter, a human priest who is the most dangerous of them all.

Unbeknownst to Araragi, each minute he spends trying to retrieve Kiss-shot's limbs makes him less of a human and",The Kizumonogatari movie trilogy adapts the third volume of NisiOisiN's Monogatari Series: First Season.
12355,Ookami Kodomo no Ame to Yuki,Wolf Children,おおかみこどもの雨と雪,8.56,481025,124.0,247,857617,11798,1.0,1 hr 57 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Award Winning, Slice of Life, Supernatural",Childcare,,Studio Chizu,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, TOHO, Hiroshima Television","Funimation, GKIDS","Hana, a hard-working college student, falls in love with a mysterious man who attends one of her classes though he is not an actual student. As it turns out, he is not truly human either. On a full moon night, he transforms, revealing that he is the last werewolf alive. Despite this, Hana's love remains strong, and the two ultimately decide to start a family.

Hana gives birth to two healthy children—Ame, born during rainfall, and Yuki, born during snowfall—both possessing the ability to turn in","Ookami Kodomo no Ame to Yuki won the 2013 Japan Academy Prize for Animation of the Year, the 2012 Mainichi Film Award for Best Animation Film, and the 2013 Animation of the Year award at the Tokyo Int"
32983,Natsume Yuujinchou Go,Natsume's Book of Friends Season 5,夏目友人帳 伍,8.56,82495,122.0,1339,203144,897,11.0,23 min per ep,2016.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,Shuka,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",,"Blessed with eyes that are able to perceive the otherwise invisible youkai, Takashi Natsume hides his ability from his newfound family and friends to protect everyone's peaceful daily life. Nonetheless, Natsume never fails to show the same kindness to the benevolent youkai and happily returns their names by using the infamous Book of Friends he inherited from his late grandmother, Reiko.

Meanwhile, the exorcist clan Matoba still wishes for Natsume to join their ranks due to his overwhelming gif","Natsume Yuujinchou Go was released on Blu-ray and DVD in five volumes from December 21, 2016 to April 26, 2017."
7785,Yojouhan Shinwa Taikei,The Tatami Galaxy,四畳半神話大系,8.55,154694,131.0,514,486446,18987,11.0,22 min per ep,2010.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Novel,"Award Winning, Comedy, Mystery, Romance, Suspense","Adult Cast, Psychological, Time Travel",,Madhouse,"Dentsu, Kadokawa Shoten, Fuji TV, TOHO, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",Funimation,"One autumn evening at a mysterious ramen stand behind the Shimogamo Shrine, a lonely third-year college student bumps into a man with an eggplant-shaped head who calls himself a god of matrimony. Meeting this man causes the student to reflect upon his past two years at college—two years bitterly spent trying to break up couples on campus with his only friend Ozu, a ghoulish-looking man seemingly set on making his life as miserable as possible. Resolving to make the most out of the rest of his co","Based on the novel by Tomihiko Morimi, published in December 2004. Yojouhan Shinwa Taikei won the grand prize for the animation category in the Japan Media Arts Festival on December 8, 2010."
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,劇場版 鬼滅の刃 無限列車編,8.55,1151352,126.0,68,1732168,13491,1.0,1 hr 56 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Supernatural",Historical,Shounen,ufotable,"Aniplex, Shueisha",Aniplex of America,"After a string of mysterious disappearances begin to plague a train, the Demon Slayer Corps' multiple attempts to remedy the problem prove fruitless. To prevent further casualties, the Flame Pillar, Kyoujurou Rengoku, takes it upon himself to eliminate the threat. Accompanying him are some of the Corps' most promising new blood: Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira, who all hope to witness the fiery feats of this model demon slayer firsthand.

Unbeknownst to them, the demonic","The worldwide box office total for Kimetsu no Yaiba Movie: Mugen Ressha-hen is over $503 million from more than 41 million tickets sold, making it the highest-grossing film of 2020 as well as the high"
170,Slam Dunk,Slam Dunk,スラムダンク,8.55,148987,128.0,812,331868,7984,101.0,23 min per ep,1993.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Sports,"School, Team Sports",Shounen,Toei Animation,TV Asahi,Geneon Entertainment USA,"Hanamichi Sakuragi, infamous for his temper, massive height, and fire-red hair, enrolls in Shohoku High, hoping to finally get a girlfriend and break his record of being rejected 50 consecutive times in middle school. His notoriety precedes him, however, leading to him being avoided by most students. Soon, after certain events, Hanamichi is left with two unwavering thoughts: ""I hate basketball,"" and ""I desperately need a girlfriend.""

One day, a girl named Haruko Akagi approaches him without any",Slam Dunk adapts volumes 1-22 of the original manga.
437,Perfect Blue,Perfect Blue,パーフェクトブルー,8.55,429392,127.0,277,797844,21439,1.0,1 hr 21 min,,,Movie,Finished Airing,R+ - Mild Nudity,Novel,"Avant Garde, Award Winning, Drama, Horror, Suspense","Adult Cast, Psychological, Showbiz",,Madhouse,"Rex Entertainment, ONIRO","GKIDS, Manga Entertainment","J-pop idol group CHAM! has spent the last two years entertaining its fans. Sadly, all good things must come to an end, and CHAM! must see one of its members, Mima Kirigoe, leave the group to pursue her acting career. While Mima's choice is met with a mixed response, she hopes her fans will continue to support her.

However, Mima's life begins to change drastically after her departure from the group. Wanting to shed her pop-idol image, she takes on a role in a crime drama series, and her career a",Perfect Blue is the directorial debut of animator Satoshi Kon and is an adaptation of the 1991 novel Perfect Blue: Kanzen Hentai (released in English by Seven Seas Entertainment as Perfect Blue: Compl
52034,[Oshi no Ko],[Oshi No Ko],【推しの子】,8.55,591411,131.0,181,1001876,30597,11.0,30 min per ep,2023.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Award Winning, Drama","Reincarnation, Showbiz",Seinen,Doga Kobo,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Sentai Filmworks,"In the entertainment world, celebrities often show exaggerated versions of themselves to the public, concealing their true thoughts and struggles beneath elaborate lies. Fans buy into these fabrications, showering their idols with undying love and support, until something breaks the illusion. Sixteen-year-old rising star Ai Hoshino of pop idol group B Komachi has the world captivated; however, when she announces a hiatus due to health concerns, the news causes many to become worried.

As a huge ",[Oshi no Ko] adapts the first 4 volumes of Aka Akasaka & Mengo Yokoyari's manga series of the same name. It won the award for Anime of the Year in the television series category at the 2024 Tokyo Anim
49701,Doupo Cangqiong: San Nian Zhi Yue,Battle Through the Heavens: Three Year Agreement,斗破苍穹 三年之约,8.55,4982,132.0,6759,11226,207,13.0,24 min per ep,,,ONA,Finished Airing,PG-13 - Teens 13 or older,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",,Motion Magic,"Tencent Video, China Literature Limited, Wanda Cinemas",,"Three years ago, Nalan Yanran, the young sect leader of the Yunlan Sect, rashly broke off her engagement. Feeling deeply humiliated, Xiao Yan made a three-year pact with Nalan Yanran. For this pact, Xiao Yan cultivated tirelessly, enduring trials from the Magical Beast Mountain Range to the Tagor Desert, from alchemy to the excruciating pain of absorbing a strange fire—all to prove the saying: ""Thirty years east of the river, thirty years west of the river; never underestimate a young man's pote",
30484,Steins;Gate 0,Steins;Gate 0,シュタインズ・ゲート ゼロ,8.55,464582,129.0,206,938507,12626,23.0,23 min per ep,2018.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Drama, Sci-Fi, Suspense",Time Travel,,White Fox,"Frontier Works, Movic, Kadokawa",Funimation,"The eccentric, self-proclaimed mad scientist Rintarou Okabe has become a shell of his former self. Depressed and traumatized after failing to rescue his friend Makise Kurisu, he has decided to forsake his mad scientist alter ego and live as an ordinary college student. Surrounded by friends who know little of his time travel experiences, Okabe spends his days trying to forget the horrors of his adventures alone. 

While working as a receptionist at a college technology forum, Okabe meets the sho",The Steins;Gate 0 anime partially adapts and continues the story of the visual novel of the same name. The anime is considered to be the final iteration of the Steins;Gate 0 story.
36098,Kimi no Suizou wo Tabetai,I Want To Eat Your Pancreas,君の膵臓をたべたい,8.55,649123,127.0,160,1085718,22833,1.0,1 hr 48 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Novel,"Drama, Romance",School,,Studio VOLN,"Aniplex, Asahi Shimbun, Futabasha, ABC Animation, JR East Marketing & Communications, Tohan Corporation",Aniplex of America,"The aloof protagonist: a bookworm who is deeply detached from the world he resides in. He has no interest in others and is firmly convinced that nobody has any interest in him either. His story begins when he stumbles across a handwritten book, titled Living with Dying. He soon identifies it as a secret diary belonging to his popular, bubbly classmate Sakura Yamauchi. She then confides in him about the pancreatic disease she is suffering from and that her time left is finite. Only her family kno","Kimi no Suizou wo Tabetai is an anime adaption of Yoru Sumino's novel of the same title. Originally a web novel published on the user-generated content site Shousetsuka ni Narou in 2014, it was subseq"
28735,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,昭和元禄落語心中,8.54,98678,135.0,889,310325,5951,13.0,26 min per ep,2016.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance","Adult Cast, Historical, Love Polygon, Performing Arts",Josei,Studio Deen,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",,"Yotarou is a former yakuza member fresh out of prison and fixated on just one thing: rather than return to a life of crime, the young man aspires to take to the stage of rakugo, a traditional Japanese form of comedic storytelling. Inspired during his incarceration by the performance of distinguished practitioner Yakumo Yuurakutei, he sets his mind on meeting the man who changed his life. After hearing Yotarou's desperate appeal for his mentorship, Yakumo is left with no choice but to accept his ",Shouwa Genroku Rakugo Shinjuu covers the first five volumes of the manga. The original voice cast of the OVA reprised their roles for the animated TV series.
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,フェイト/ゼロ 2ndシーズン,8.54,747265,134.0,139,1179578,20634,12.0,24 min per ep,2012.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Fantasy",Urban Fantasy,,ufotable,"Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,"As the Fourth Holy Grail War rages on with no clear victor in sight, the remaining Servants and their Masters are called upon by Church supervisor Risei Kotomine, in order to band together and confront an impending threat that could unravel the Grail War and bring about the destruction of Fuyuki City. The uneasy truce soon collapses as Masters demonstrate that they will do anything in their power, no matter how despicable, to win.

Seeds of doubt are sown between Kiritsugu Emiya and Saber, his S",
578,Hotaru no Haka,Grave of the Fireflies,火垂るの墓,8.54,448523,135.0,300,749096,8980,1.0,1 hr 28 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Novel,Drama,Historical,,Studio Ghibli,,"ADV Films, Central Park Media, Sentai Filmworks, GKIDS","As World War II reaches its conclusion in 1945, Japan faces widespread destruction in the form of American bombings, devastating city after city. Hotaru no Haka, also known as Grave of the Fireflies, is the story of Seita and his sister Setsuko, two Japanese children whose lives are ravaged by the brutal war. They have lost their mother, their father, their home, and the prospect of a bright future—all tragic consequences of the war.

Now orphaned and homeless, Seita and Setsuko have no choice b","Hotaru no Haka is based on the 1967 semi-autobiographical short story of the same name by Akiyuki Nosaka, which is centered on his experiences during and after the American firebombing of Kobe in 1945"
40748,Jujutsu Kaisen,Jujutsu Kaisen,呪術廻戦,8.53,1924666,138.0,13,2924826,94594,24.0,23 min per ep,2020.0,fall,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Award Winning, Supernatural",School,Shounen,MAPPA,"Mainichi Broadcasting System, TOHO animation, Shueisha, dugout, Sumzap",VIZ Media,"Idly indulging in baseless paranormal activities with the Occult Club, high schooler Yuuji Itadori spends his days at either the clubroom or the hospital, where he visits his bedridden grandfather. However, this leisurely lifestyle soon takes a turn for the strange when he unknowingly encounters a cursed item. Triggering a chain of supernatural occurrences, Yuuji finds himself suddenly thrust into the world of Curses—dreadful beings formed from human malice and negativity—after swallowing the sa",Winner of the Anime of the Year (TV Series) at the 2022 Tokyo Anime Award Festival (TAAF).
5300,Zoku Natsume Yuujinchou,Natsume's Book of Friends Season 2,続 夏目友人帳,8.53,133000,137.0,1043,263990,1497,13.0,24 min per ep,2009.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,Brain's Base,"Aniplex, Nihon Ad Systems",NIS America,"As with its prequel, Zoku Natsume Yuujinchou is about Takashi Natsume, a boy who has had the ability to see youkai since he was young, and his bodyguard youkai Madara, nicknamed Nyanko-sensei. Natsume attempts to return names written in his ""Book of Friends"" (which he inherited from his grandmother Reiko) to youkai in his village. Throughout these adventures, he meets some youkai that are friendly, some that want to steal the Book, and some that want to kill him, as Natsume learns about himself ",
40417,Fruits Basket 2nd Season,Fruits Basket 2nd Season,フルーツバスケット 2nd season,8.53,295810,137.0,431,571811,6406,25.0,23 min per ep,2020.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance, Supernatural",School,Shoujo,TMS Entertainment,"TV Tokyo, TV Osaka, Nihon Ad Systems, Hakusensha, Avex Pictures, TMS Music, 8PAN",Funimation,"A year has passed since Tooru Honda began living in the Souma residence, and she has since created stronger relationships with its inhabitants Shigure, Kyou, and Yuki. She has also grown closer to the rest of the Souma family and has become familiar with their ancestral secret, having helped them with many of their personal issues. The closer Tooru gets, however, the more she begins to realize that their secret holds a darker truth than she first presumed.

Summer is approaching and Tooru is inv",
55791,[Oshi no Ko] 2nd Season,[Oshi No Ko] Season 2,【推しの子】第2期,8.53,231488,141.0,524,481680,5883,13.0,25 min per ep,2024.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Drama,"Reincarnation, Showbiz",Seinen,Doga Kobo,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Sentai Filmworks,"With the help of producer Masaya Kaburagi, Aquamarine ""Aqua"" Hoshino and Kana Arima have landed the roles of Touki and Tsurugi in Lala Lai Theatrical Company's stage adaptation of the popular manga series Tokyo Blade. Co-starring with them is Aqua's girlfriend, Akane Kurokawa, who plays Touki's fiancée, Princess Saya. Due to the fanbase preferring Tsurugi as Touki's love interest, Saya has made fewer and fewer appearances in the manga, making it difficult for Akane to fully immerse herself in th","[Oshi no Ko] 2nd Season was released on Blu-ray and DVD in six volumes from October 25, 2024, to March 26, 2025."
25777,Shingeki no Kyojin Season 2,Attack on Titan Season 2,進撃の巨人 Season2,8.53,2022542,136.0,12,2956851,22765,12.0,24 min per ep,2017.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Drama, Suspense","Gore, Military, Survival",Shounen,Wit Studio,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprises",Funimation,"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossal Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more.

In Shingeki no Kyojin",Shingeki no Kyojin Season 2 adapts content from volumes 9-12 of Hajime Isayama's award-winning manga.
61322,Dr. Stone: Science Future Part 2,Dr. Stone: Science Future Part 2,Dr.STONE SCIENCE FUTURE 第2クール,8.53,86977,136.0,1436,187701,723,12.0,24 min per ep,2025.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Adventure, Comedy",,Shounen,TMS Entertainment,"TOHO animation, Shueisha",,"After a strategic maneuver, Senkuu Ishigami's team stalls Dr. Xeno's more scientifically advanced forces. A ceasefire between the two factions allows for the establishment of Corn City in North America, a hope for a future thriving population. Meanwhile, Senkuu and some of his teammates rush toward the Amazon in South America—the epicenter of the petrification beam's impact—to create Superalloy City and progress their spaceship project.

With dangerous enemies still pursuing Senkuu and his compa",
